89.8377344124509,320.987247357207,567.213363369226,231.420754527279,604.409316120963,5.69574853927937,10.0887365109519,364.284405997656,374.483714114449,164.390339499133,584.000518918719,305.703076359839,251.300597222931,254.960149047612,220.438489457114,119.59622524335,258.462919308763,192.226355252229,287.105819446176,8.00257672067585,1006.41703472018
100.624295502447,383.133341546132,476.33387678641,211.349413208103,475.489994240954,5.48614432871838,9.81865318206924,380.811433342683,327.345519344599,187.778901933112,690.190276108196,283.736500837191,204.119642534744,358.43564519542,191.89184043732,145.208271036728,284.675371869633,222.08600672198,331.193991127472,8.68605554457115,1112.80864698546
95.0484659552443,314.284004686035,574.622652350396,207.30193366651,588.080817462936,5.51634818930192,7.86025832756366,298.332513387924,330.299709676583,158.361689139704,607.192338520494,252.351357062412,213.552717616312,269.199312331303,186.616083599154,149.229728453352,230.897366787382,177.020532035726,300.321305447879,9.08205486685503,1296.25031282603
99.6010278530684,285.855381700597,492.775072588815,228.435963371219,548.220387949445,7.08728541823414,7.34761919760759,356.300394886784,315.20756045505,160.141481269222,724.594064979335,279.383753572161,262.964950704863,367.503981789336,205.218223917119,138.21756901023,323.763855122876,203.532863108255,298.504391167746,7.66436458482066,1030.11131266361
81.1376025556497,326.421066584445,435.688596953073,260.404130901213,528.531422083881,6.78665121126398,6.93077032354919,365.276052451707,387.198428887159,161.099722852753,803.935783776379,264.052510548562,291.828481960139,259.831407790325,241.374171835066,145.582135516927,294.292633488691,238.256209750482,260.487380498533,9.23181532740478,1217.4282393219
86.144166675404,258.441721970206,547.23588662032,263.708015719234,522.026697405588,7.35706811576872,7.38978757799832,349.661900220463,340.316717004786,184.643087560063,714.413760197967,232.720960722197,236.690529597416,271.422408076133,210.404330356649,157.439637649414,287.533097709383,176.997822092395,319.284910157376,8.8860350640169,1113.22448854678
78.608394669823,373.6403722936,453.868988375948,262.09785057942,432.00115706523,5.71905824644363,8.04382032681071,361.278367517159,356.726285624571,130.457184570728,730.686220647718,232.012642936203,266.922741921524,295.627069298825,257.652020352804,137.391959032607,253.635657143955,178.940110529219,256.022262482339,9.61175140640391,1310.81779203888
93.1023581335843,386.249752622372,597.449366822325,215.0364211218,450.322422636541,6.74794414063247,9.83139399820266,339.412002640124,281.245115357412,153.529424489768,701.604409447079,297.204410955594,288.113371992211,248.118423950816,196.334748239224,156.269898917456,324.503865247756,237.378490133857,304.673205835046,7.9550900172336,1252.91964163834
85.4524806822645,324.782203374866,468.727823296334,210.801025061531,581.307154046504,6.96683096151965,10.1510064614702,269.062934059691,355.186192974605,134.163358628208,560.373522402507,317.262679065094,276.774172635818,339.071727166875,255.089421982865,148.764192521809,263.011638320742,212.367292081656,321.193160377763,8.50792279358927,1264.79244910848
85.8458080522279,383.09502024069,470.42668446812,269.662222292585,533.799491802601,7.61748519191721,7.76359245868116,298.987811835115,280.315807823844,170.978793271761,806.487888097368,279.341653984223,293.264428384854,247.528299835834,235.924595248031,135.796144623851,280.854039533363,185.78144408814,256.89538283267,9.34478596700555,987.62045558618
116.874982034492,271.715419557672,460.03422636392,216.660515277588,578.065082942629,6.53855333749228,9.73702679985676,330.084127003097,333.430406816076,135.598690505746,759.9395713573,325.928103256963,288.872444552802,315.448877454791,254.842419296854,125.106464023946,270.98984335705,213.450915880656,262.116771075827,7.62665018578712,1183.43130446772
116.492780577163,379.953881685241,589.614094495518,219.215657474742,557.642537472643,7.63410018321071,8.24787864555113,313.132184901933,392.496183688936,162.294217166564,658.465497819478,225.355867269204,272.149583072758,309.518271982852,230.29005322576,127.163611537225,279.456395350694,200.172030178926,329.520683578457,8.62516796222714,1065.40738250226
83.2464870287226,266.094143765946,412.839568632859,212.632187303244,533.432051271648,6.11415982536405,9.40932025247959,293.938924576928,379.506930017799,126.675163645971,785.448409232711,318.408087968821,294.533103763066,338.775959655235,203.76760022895,158.738899988175,302.073967972902,218.532089664498,334.106564951801,10.4000329630479,1251.71878320741
84.214162912289,358.086913692209,459.555496104985,221.696099455762,455.835184693455,6.26581861294441,7.69179505945386,325.507635945098,316.448122485888,154.836262669176,653.909663427396,267.023839642548,252.009787529637,265.37776333945,238.239205446921,161.01432637209,271.965384837026,181.437743000754,284.937745527421,9.40819413691704,905.685231979852
94.9251194279548,332.691929243914,592.695800480523,209.779180220825,598.339711229986,6.69347987335107,8.9084321033663,315.329824749189,360.49985461767,130.807726101046,694.909915840393,259.319292773465,293.412107517147,352.458021817871,252.358984950333,160.151723635469,229.497495892709,201.539424576831,248.197604205715,8.69595591194008,1251.87778801204
96.6466580650598,315.239278945271,458.604773001259,194.008648097449,517.444304035575,6.17687524822282,7.81039316440987,273.253356066348,293.20547434808,129.014352151138,625.645051740188,299.598245885346,293.21358391475,291.565885745102,242.111281190995,146.783793917965,267.382304755538,210.241106930025,335.17696744642,8.10535066964432,1031.289644521
108.066890571918,297.159343977488,449.105934903719,275.428386063697,599.446152394077,5.60062086115235,8.68903166481985,330.126171362732,276.758720109522,144.257217681597,746.11989562748,255.152751583839,296.257335275848,354.673115730375,225.629970312564,128.049489050265,248.792683652146,168.779579980595,325.033888067067,10.7389900096071,1013.34776318167
103.451599261194,306.024591231157,505.554789143137,271.812380126306,557.873331836469,7.44823019937785,7.05402721192711,272.233767038355,352.318865671255,188.38450777612,702.559646489852,320.53642870452,222.010662177368,349.058093060782,237.749386682373,113.411244075836,308.566504984249,180.625478976338,272.462502899476,8.65442243732532,912.123596546985
111.382064370069,309.271615491638,508.510904685027,190.458122363807,433.941326640455,6.75969534144139,9.89450816276317,353.937202740146,382.789522933338,161.64633976533,811.480304135075,318.874500759006,293.833892477981,288.671350260734,209.258088837991,163.379901192849,331.58620402943,230.519686349592,337.321248647946,7.99413399691244,1213.25398607019
